Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
GCK		2	2	104	1.9%	No
IKBIP		2	1	104	1.0%	No
COMP		1	1	104	1.0%	No
COL19A1		5	5	104	4.8%	No
B3GNTL1		1	1	104	1.0%	No
URAD		1	1	104	1.0%	No
NR6A1		1	1	104	1.0%	No
LIFR		1	1	104	1.0%	Yes
LIPC		2	1	104	1.0%	No
LIPE		1	1	104	1.0%	No
COX4I1		1	1	104	1.0%	No
FAT3		7	7	104	6.7%	No
CORT		1	1	104	1.0%	No
TRABD2B		3	3	104	2.9%	No
GCNT2		1	1	104	1.0%	No
LIMK1		3	3	104	2.9%	No
SPATS2		1	1	104	1.0%	No
ZFP69B		1	1	104	1.0%	No
ZSWIM1		1	1	104	1.0%	No
ZSWIM4		3	3	104	2.9%	No
GEM		1	1	104	1.0%	No
L1TD1		1	1	104	1.0%	No
COX6A1		1	1	104	1.0%	No
GGNBP2		2	2	104	1.9%	No
ATP8B4		2	2	104	1.9%	No
ZNF613		2	2	104	1.9%	No
GDI1		2	2	104	1.9%	No
OR5P3		1	1	104	1.0%	No
GDF10		1	1	104	1.0%	No
LLGL2		1	1	104	1.0%	No
LLGL1		1	1	104	1.0%	No
ANKRD44		4	4	104	3.8%	No
PCED1B		1	1	104	1.0%	No
MPPE1		1	1	104	1.0%	No
COX10		1	1	104	1.0%	No
KRT74		1	1	104	1.0%	No
ZC3H14		2	2	104	1.9%	No
HDAC11		1	1	104	1.0%	No
MAP9		2	2	104	1.9%	No
GFRA3		2	2	104	1.9%	No
PLBD1		2	2	104	1.9%	No
ANKRD36C		1	1	104	1.0%	No
GFRA2		1	1	104	1.0%	No
GFRA1		3	3	104	2.9%	No
LPCAT1		1	1	104	1.0%	No
MRPL21		1	1	104	1.0%	No
ZNF649		1	1	104	1.0%	No
CPLANE1		5	4	104	3.8%	No
UBE2Z		1	1	104	1.0%	No
WNK4		2	2	104	1.9%	No
WNK2		1	1	104	1.0%	No
WNK3		5	4	104	3.8%	No
CPB2		1	1	104	1.0%	No
GHR		1	1	104	1.0%	No
CPA1		1	1	104	1.0%	No
CP		1	1	104	1.0%	No
GGT7		1	1	104	1.0%	No
COA7		2	1	104	1.0%	No
OR6Q1		1	1	104	1.0%	No
CPT1A		2	2	104	1.9%	No
CPS1		1	1	104	1.0%	Yes
IDO2		2	2	104	1.9%	No
GJA1		1	1	104	1.0%	No
GIPR		2	2	104	1.9%	No
NPL		1	1	104	1.0%	No
GIP		1	1	104	1.0%	No
PAIP2B		1	1	104	1.0%	No
CDCA2		1	1	104	1.0%	No
CREB1		2	2	104	1.9%	Yes
SLC18B1		2	2	104	1.9%	No
DPY19L3		1	1	104	1.0%	No
LRG1		1	1	104	1.0%	No
CR2		1	1	104	1.0%	No
CR1L		1	1	104	1.0%	No
CPT2		1	1	104	1.0%	No
CPT1B		2	2	104	1.9%	No
OR1S1		2	1	104	1.0%	No
ZNF551		3	2	104	1.9%	No
SLC5A12		1	1	104	1.0%	No
MPEG1		1	1	104	1.0%	Yes
CRHR2		2	2	104	1.9%	No
CRHR1		1	1	104	1.0%	No
HSPA12B		1	1	104	1.0%	No
NCR3		1	1	104	1.0%	No
MGAT5B		1	1	104	1.0%	No
SLC26A11		2	2	104	1.9%	No
CREBBP		10	8	104	7.7%	Yes
PEBP4		1	1	104	1.0%	No
CSTL1		1	1	104	1.0%	No
PATL1		1	1	104	1.0%	No
OR4D11		1	1	104	1.0%	No
ZNF22-AS1		1	1	104	1.0%	No
TTC34		1	1	104	1.0%	No
LIPT2-AS1		1	1	104	1.0%	No
SLCO4A1		2	2	104	1.9%	No
SLC13A5		1	1	104	1.0%	No
GSDMA		1	1	104	1.0%	No
ALS2CL		1	1	104	1.0%	No
FAM13C		1	1	104	1.0%	No
PLXNA4		2	2	104	1.9%	No
DCAF4L1		1	1	104	1.0%	No
RPS19BP1		1	1	104	1.0%	No
SLC16A9		1	1	104	1.0%	No
CCDC88C		1	1	104	1.0%	No
UNC5A		1	1	104	1.0%	No
ATP5F1B		1	1	104	1.0%	No
C6ORF118		1	1	104	1.0%	No
PDIA6		1	1	104	1.0%	No
RNF145		1	1	104	1.0%	No
RNF19B		1	1	104	1.0%	No
ZNF485		1	1	104	1.0%	No
SLC44A1		2	2	104	1.9%	No
IL18R1		1	1	104	1.0%	No
PTCD2		1	1	104	1.0%	No
NLRP5		2	2	104	1.9%	No
NLRP8		2	2	104	1.9%	No
PCDH18		1	1	104	1.0%	No
WWC3		3	3	104	2.9%	No
MMRN2		1	1	104	1.0%	No
NLRP13		2	2	104	1.9%	No
ATP5F1D		1	1	104	1.0%	No
SUCLG1		1	1	104	1.0%	No
ATP5PB		1	1	104	1.0%	No
SUCLA2		1	1	104	1.0%	No
TRAP1		2	2	104	1.9%	No
EHMT1		3	3	104	2.9%	No
TLE6		2	2	104	1.9%	No
OPTN		2	2	104	1.9%	No
PPP2R2D		1	1	104	1.0%	No
CELA3A		1	1	104	1.0%	No
PIGU		2	2	104	1.9%	No
IL18RAP		2	2	104	1.9%	No
APBB1IP		3	3	104	2.9%	No
PUS7		1	1	104	1.0%	No
INPP4B		1	1	104	1.0%	Yes
ANO9		1	1	104	1.0%	No
HCAR2		2	2	104	1.9%	No
NUTM2G		2	2	104	1.9%	No
ABCB10		1	1	104	1.0%	No
FCHO2		1	1	104	1.0%	No
ESPNL		1	1	104	1.0%	No
ZC3H15		1	1	104	1.0%	No
ANKRD16		1	1	104	1.0%	No
ATP6V1A		1	1	104	1.0%	No
TEX2		3	3	104	2.9%	No
CCDC93		1	1	104	1.0%	No
CARF		1	1	104	1.0%	No
TMEM165		1	1	104	1.0%	No
HPS6		1	1	104	1.0%	No
AKAP9		1	1	104	1.0%	No
OIT3		2	2	104	1.9%	No
GALR2		1	1	104	1.0%	No
FAM13A		3	2	104	1.9%	No
G3BP1		1	1	104	1.0%	No
ADGRG2		1	1	104	1.0%	No
TTC21B		2	2	104	1.9%	No
DCAF5		2	2	104	1.9%	No
GDPD1		1	1	104	1.0%	No
SYNGAP1		2	2	104	1.9%	No
CEP44		1	1	104	1.0%	No
ASXL3		2	2	104	1.9%	No
MROH2A		1	1	104	1.0%	No
GRIP1		5	2	104	1.9%	No
DBNDD2		1	1	104	1.0%	No
NIPAL1		2	2	104	1.9%	No
NFXL1		2	2	104	1.9%	No
ZMYM1		1	1	104	1.0%	No
LRIT2		2	2	104	1.9%	No
QSER1		3	3	104	2.9%	No
USP53		3	3	104	2.9%	No
ATP6V0A1		1	1	104	1.0%	No
ECHDC1		1	1	104	1.0%	No
LONRF3		1	1	104	1.0%	No
ATP6AP1		1	1	104	1.0%	Yes
SHLD2		2	2	104	1.9%	No
ATP7A		1	1	104	1.0%	No
KIF20A		1	1	104	1.0%	No
EXOC6		1	1	104	1.0%	No
NRP1		1	1	104	1.0%	No
IQGAP1		4	4	104	3.8%	No
FEM1B		2	2	104	1.9%	No
NDUFB11		2	2	104	1.9%	No
HARS2		1	1	104	1.0%	No
GPR156		1	1	104	1.0%	No
ATP1B4		1	1	104	1.0%	No
PROM1		2	2	104	1.9%	No
HCAR3		1	1	104	1.0%	No
XPNPEP2		1	1	104	1.0%	No
XPNPEP1		1	1	104	1.0%	No
HDAC3		1	1	104	1.0%	No
AP4E1		1	1	104	1.0%	No
GPR161		1	1	104	1.0%	No
NRARP		1	1	104	1.0%	No
LINC01565		2	2	104	1.9%	No
FRY		5	4	104	3.8%	No
ATP7B		2	2	104	1.9%	No
LRPPRC		4	4	104	3.8%	No
CBWD1		2	2	104	1.9%	No
ASH1L		3	3	104	2.9%	No
GSDMB		2	1	104	1.0%	No
CATSPERB		2	2	104	1.9%	No
ATR		2	2	104	1.9%	Yes
ATRX		5	4	104	3.8%	Yes
RC3H2		3	2	104	1.9%	No
ARHGAP28		1	1	104	1.0%	No
KIF1A		2	2	104	1.9%	No
SOCS2		1	1	104	1.0%	Yes
ACTR1A		2	2	104	1.9%	No
SDK2		2	2	104	1.9%	No
GGH		1	1	104	1.0%	No
ACTR1B		1	1	104	1.0%	No
XPA		1	1	104	1.0%	Yes
RASGRP1		1	1	104	1.0%	No
NAA40		1	1	104	1.0%	No
OTUD6A		1	1	104	1.0%	No
CCDC152		1	1	104	1.0%	No
XPC		1	1	104	1.0%	Yes
DICER1		1	1	104	1.0%	Yes
KAT2B		1	1	104	1.0%	No
SIRT5		1	1	104	1.0%	No
ASAP2		1	1	104	1.0%	No
CDK5R1		1	1	104	1.0%	No
AKAP4		3	2	104	1.9%	No
TAS1R2		1	1	104	1.0%	No
ATP13A2		1	1	104	1.0%	No
APOL3		2	2	104	1.9%	No
FBXO46		3	3	104	2.9%	No
SPOPL		1	1	104	1.0%	No
MAGEL2		3	3	104	2.9%	No
AVPR1A		1	1	104	1.0%	No
NECAB2		1	1	104	1.0%	No
GRAMD2A		2	2	104	1.9%	No
AVPR1B		1	1	104	1.0%	No
EML6		1	1	104	1.0%	No
XPO1		2	2	104	1.9%	Yes
ALKBH1		1	1	104	1.0%	No
H2AW		1	1	104	1.0%	No
KSR1		1	1	104	1.0%	No
SPATA6		1	1	104	1.0%	No
XRCC1		1	1	104	1.0%	No
SGTB		1	1	104	1.0%	No
TSC22D1		1	1	104	1.0%	No
KCNH3		1	1	104	1.0%	No
LDB1		4	2	104	1.9%	No
CRB1		4	4	104	3.8%	No
YWHAE		1	1	104	1.0%	Yes
YWHAZ		2	2	104	1.9%	No
PER3		2	2	104	1.9%	No
PCDH15		3	3	104	2.9%	No
DUSP16		1	1	104	1.0%	No
SIRT1		1	1	104	1.0%	No
ZFPM2		1	1	104	1.0%	No
KCNH4		2	2	104	1.9%	No
ARPC2		1	1	104	1.0%	No
UNC45A		3	3	104	2.9%	No
FAM124B		2	2	104	1.9%	No
EPB41L4B		1	1	104	1.0%	No
YES1		1	1	104	1.0%	Yes
FCGBP		7	6	104	5.8%	No
CFAP69		3	3	104	2.9%	No
PDZD3		1	1	104	1.0%	No
NR1I2		1	1	104	1.0%	No
CSPP1		1	1	104	1.0%	No
YY1		1	1	104	1.0%	Yes
SYNJ2		1	1	104	1.0%	No
ZBTB14		1	1	104	1.0%	No
ZFX		2	2	104	1.9%	No
VNN2		1	1	104	1.0%	No
ZIC1		2	2	104	1.9%	No
ARHGEF7		1	1	104	1.0%	No
GOLGA8M		1	1	104	1.0%	No
ZNF573		1	1	104	1.0%	No
BAAT		2	2	104	1.9%	No
BACH1		3	3	104	2.9%	No
BAD		2	2	104	1.9%	No
RPAP2		1	1	104	1.0%	No
RABEP2		1	1	104	1.0%	No
ADGRB1		4	4	104	3.8%	No
ADGRB2		2	2	104	1.9%	No
UGT1A6		1	1	104	1.0%	No
UBA5		1	1	104	1.0%	No
SLC5A11		2	2	104	1.9%	No
COL24A1		4	4	104	3.8%	No
VWA2		1	1	104	1.0%	No
ADGRB3		6	5	104	4.8%	No
THSD4		2	2	104	1.9%	No
EGFL8		1	1	104	1.0%	No
ZAP70		1	1	104	1.0%	No
ST3GAL5		1	1	104	1.0%	No
RPS13		1	1	104	1.0%	No
ZFP36		3	2	104	1.9%	No
SYNJ1		1	1	104	1.0%	No
ZFP37		1	1	104	1.0%	No
ZNF711		2	2	104	1.9%	No
ZNF3		1	1	104	1.0%	No
ZNF8		5	5	104	4.8%	No
DDX18		1	1	104	1.0%	No
ZNF7		1	1	104	1.0%	No
ZNF10		1	1	104	1.0%	No
SLC5A6		1	1	104	1.0%	No
LRRC69		2	2	104	1.9%	No
BARD1		1	1	104	1.0%	Yes
BBS1		2	2	104	1.9%	No
ANKRD20A2P		1	1	104	1.0%	No
EGLN1		1	1	104	1.0%	No
ZNF669		1	1	104	1.0%	No
JHY		1	1	104	1.0%	No
KDM7A		1	1	104	1.0%	No
TCTN2		1	1	104	1.0%	No
BORA		2	2	104	1.9%	No
ZIC3		3	3	104	2.9%	No
SGPL1		2	2	104	1.9%	No
CPSF7		1	1	104	1.0%	No
FAM83C		1	1	104	1.0%	No
TMEM273		1	1	104	1.0%	No
ZIC2		1	1	104	1.0%	No
ALG13		1	1	104	1.0%	No
SPHK1		1	1	104	1.0%	No
SQSTM1		1	1	104	1.0%	No
RPS25		1	1	104	1.0%	No
ZNF14		3	2	104	1.9%	No
UST		1	1	104	1.0%	No
EIF2B3		1	1	104	1.0%	No
ZNF708		2	2	104	1.9%	No
EIF2B2		1	1	104	1.0%	No
ZNF17		1	1	104	1.0%	No
MTMR3		1	1	104	1.0%	No
ZNF16		2	2	104	1.9%	No
RRAD		2	2	104	1.9%	No
ZNF781		1	1	104	1.0%	No
EIF2B4		2	2	104	1.9%	No
BCKDHA		1	1	104	1.0%	No
BCKDHB		1	1	104	1.0%	No
SSX7		1	1	104	1.0%	No
RPS21		1	1	104	1.0%	No
TSPAN5		1	1	104	1.0%	No
MCM3AP		1	1	104	1.0%	No
ZNF12		4	2	104	1.9%	No
THOC3		2	2	104	1.9%	No
ZNF24		1	1	104	1.0%	Yes
RRM1		2	2	104	1.9%	No
ZNF23		2	2	104	1.9%	No
ZNF28		1	1	104	1.0%	No
RS1		2	2	104	1.9%	No
NUDT16L1		1	1	104	1.0%	No
CMSS1		2	2	104	1.9%	No
CCDC77		1	1	104	1.0%	No
TMEM107		1	1	104	1.0%	No
RRBP1		1	1	104	1.0%	No
ZNF182		2	2	104	1.9%	No
ZNF20		1	1	104	1.0%	No
RREB1		1	1	104	1.0%	No
RTN1		2	2	104	1.9%	No
MUC12		6	5	104	4.8%	No
RTN2		3	3	104	2.9%	No
ZNF37A		2	2	104	1.9%	No
SNUPN		1	1	104	1.0%	No
ZSCAN21		1	1	104	1.0%	No
HUWE1		8	4	104	3.8%	No
RXRB		1	1	104	1.0%	No
NUDCD3		1	1	104	1.0%	No
SIK3		1	1	104	1.0%	No
MED13L		1	1	104	1.0%	No
ZNF33A		1	1	104	1.0%	No
ZNF32		1	1	104	1.0%	No
SPECC1L		1	1	104	1.0%	No
CLIP1		2	2	104	1.9%	Yes
PTPRU		1	1	104	1.0%	No
ATP9A		1	1	104	1.0%	No
HPS3		1	1	104	1.0%	No
RYR3		3	3	104	2.9%	No
ZNF43		3	2	104	1.9%	No
RYR2		12	10	104	9.6%	No
MZF1		4	3	104	2.9%	No
ZNF45		1	1	104	1.0%	No
GPC6		2	2	104	1.9%	No
PDCD7		1	1	104	1.0%	No
PQBP1		1	1	104	1.0%	No
USH1C		2	1	104	1.0%	No
NCAPH		1	1	104	1.0%	No
NBPF8		1	1	104	1.0%	No
RYR1		3	3	104	2.9%	No
ZNF41		1	1	104	1.0%	No
AKT1S1		1	1	104	1.0%	No
LMOD2		1	1	104	1.0%	No
ADNP		1	1	104	1.0%	No
PIP5K1C		1	1	104	1.0%	No
TSKS		2	2	104	1.9%	No
DYDC2		1	1	104	1.0%	No
ZNF827		1	1	104	1.0%	No
SMC4		2	2	104	1.9%	No
AP1M2		1	1	104	1.0%	No
ARHGEF12		3	2	104	1.9%	Yes
LARP1		1	1	104	1.0%	No
PPP1R13B		2	2	104	1.9%	No
PUM2		2	2	104	1.9%	No
SORT1		1	1	104	1.0%	No
S100A1		1	1	104	1.0%	No
ZNF629		2	2	104	1.9%	No
OBSL1		5	4	104	3.8%	No
ADAP2		1	1	104	1.0%	No
UBA2		1	1	104	1.0%	No
ABCC5		2	2	104	1.9%	No
IL26		1	1	104	1.0%	No
SCN3B		1	1	104	1.0%	No
NIFK		1	1	104	1.0%	No
ABCB6		1	1	104	1.0%	No
TRERF1		2	2	104	1.9%	No
SAA2		1	1	104	1.0%	No
SAA1		2	2	104	1.9%	No
ABCF2		2	2	104	1.9%	No
UFL1		2	2	104	1.9%	No
GARIN3		1	1	104	1.0%	No
ICE1		4	3	104	2.9%	No
S100A9		1	1	104	1.0%	No
ARHGEF18		1	1	104	1.0%	No
TNS2		2	2	104	1.9%	No
FOXJ2		1	1	104	1.0%	No
CRTC1		1	1	104	1.0%	Yes
BDP1		5	4	104	3.8%	No
SCAMP3		2	2	104	1.9%	No
ADCY10		3	3	104	2.9%	No
KDM3A		2	2	104	1.9%	No
ACSM3		1	1	104	1.0%	No
SALL1		2	2	104	1.9%	No
MCM9		1	1	104	1.0%	No
ESYT1		1	1	104	1.0%	No
SYNE1		14	12	104	11.5%	No
SMCHD1		3	3	104	2.9%	No
SAFB		2	2	104	1.9%	No
DOCK9		2	2	104	1.9%	No
VPS52		3	2	104	1.9%	No
ALLC		1	1	104	1.0%	No
MUC17		9	8	104	7.7%	No
DNAJC16		1	1	104	1.0%	No
PAG1		1	1	104	1.0%	Yes
VPS11		2	2	104	1.9%	No
DCAF6		1	1	104	1.0%	No
PARP2		1	1	104	1.0%	Yes
TOM1L1		1	1	104	1.0%	No
SUN1		1	1	104	1.0%	No
VPS8		1	1	104	1.0%	No
PRELID2		2	2	104	1.9%	No
SH3RF2		1	1	104	1.0%	No
FAM189A1		1	1	104	1.0%	No
PIKFYVE		2	2	104	1.9%	No
NACC2		1	1	104	1.0%	No
U2SURP		1	1	104	1.0%	No
MYL6B		1	1	104	1.0%	No
UBR4		5	5	104	4.8%	No
DHX29		2	2	104	1.9%	No
ZNF358		2	2	104	1.9%	No
TOM1		2	2	104	1.9%	No
CENPJ		1	1	104	1.0%	No
MYO3B		1	1	104	1.0%	No
SH2D3A		2	2	104	1.9%	No
UBAP2		2	2	104	1.9%	No
HOOK3		1	1	104	1.0%	Yes
CENPN		1	1	104	1.0%	No
ADAMTSL4		3	3	104	2.9%	No
SLC9B2		2	2	104	1.9%	No
GJA5		1	1	104	1.0%	No
NLRP4		5	2	104	1.9%	No
GJB5		1	1	104	1.0%	No
GJB1		1	1	104	1.0%	No
ZNF582		1	1	104	1.0%	No
ZNF583		1	1	104	1.0%	No
GJA8		1	1	104	1.0%	No
GK		1	1	104	1.0%	No
LIN9		6	6	104	5.8%	No
TRIM59		2	2	104	1.9%	No
FAM98C		1	1	104	1.0%	No
CAPN12		1	1	104	1.0%	No
GLB1		1	1	104	1.0%	No
GLI1		1	1	104	1.0%	Yes
GLG1		2	2	104	1.9%	No
GLDC		1	1	104	1.0%	No
GCLM		1	1	104	1.0%	No
GLI4		1	1	104	1.0%	No
CRX		1	1	104	1.0%	No
GLI2		3	3	104	2.9%	No
CRYBA4		1	1	104	1.0%	No
GLRB		1	1	104	1.0%	No
GLRA2		1	1	104	1.0%	No
AFAP1		1	1	104	1.0%	No
CAPN8		2	2	104	1.9%	No
IRGM		1	1	104	1.0%	No
TMED5		2	2	104	1.9%	No
NALCN		1	1	104	1.0%	No
PLEKHA1		1	1	104	1.0%	No
SIX5		1	1	104	1.0%	No
TMEM81		1	1	104	1.0%	No
CRYZ		1	1	104	1.0%	No
LINC02610		1	1	104	1.0%	No
GNAI2		1	1	104	1.0%	No
SCPEP1		3	2	104	1.9%	No
SP7		2	1	104	1.0%	No
SENP2		1	1	104	1.0%	No
PDCD2L		1	1	104	1.0%	No
CSF1R		2	2	104	1.9%	Yes
PYM1		1	1	104	1.0%	No
CSE1L		1	1	104	1.0%	No
ZNF397		3	1	104	1.0%	No
DDI2		2	2	104	1.9%	No
ZNF350		3	2	104	1.9%	No
CSF2RB		2	2	104	1.9%	No
GNA15		2	2	104	1.9%	No
GNB1		1	1	104	1.0%	Yes
TMEM35A		1	1	104	1.0%	No
LGR6		1	1	104	1.0%	No
NPIPB11		1	1	104	1.0%	No
RXFP1		1	1	104	1.0%	No
MAST4		5	5	104	4.8%	No
GNAT1		1	1	104	1.0%	No
CSHL1		1	1	104	1.0%	No
RNASE11		2	1	104	1.0%	No
CSH2		1	1	104	1.0%	No
CSH1		1	1	104	1.0%	No
GNAI3		3	3	104	2.9%	No
CSF3R		1	1	104	1.0%	Yes
PRR32		1	1	104	1.0%	No
BOC		1	1	104	1.0%	No
VCAN		8	7	104	6.7%	No
HEXIM2		5	1	104	1.0%	No
CSNK1G3		1	1	104	1.0%	No
FOXP1		1	1	104	1.0%	Yes
FAM163A		1	1	104	1.0%	No
CSNK1D		1	1	104	1.0%	No
ATPAF2		1	1	104	1.0%	No
OTUD7A		1	1	104	1.0%	No
ATP11C		1	1	104	1.0%	No
ZDHHC21		1	1	104	1.0%	No
CST4		1	1	104	1.0%	No
CST3		1	1	104	1.0%	No
CST2		2	2	104	1.9%	No
CST1		1	1	104	1.0%	No
GNS		2	2	104	1.9%	No
TAF5L		2	2	104	1.9%	No
CSPG4		3	3	104	2.9%	No
NCAN		5	4	104	3.8%	No
ALDH1L2		1	1	104	1.0%	No
PI4KAP2		2	2	104	1.9%	No
CEP85L		1	1	104	1.0%	No
CSTF3		1	1	104	1.0%	No
CSTF2		2	2	104	1.9%	No
STAU2		1	1	104	1.0%	No
ZNF160		3	2	104	1.9%	No
ZBTB47		3	2	104	1.9%	No
IGHV4-59		1	1	104	1.0%	No
NLRP12		4	3	104	2.9%	No
NPAS3		1	1	104	1.0%	No
MMP27		1	1	104	1.0%	No
ZNF468		1	1	104	1.0%	No
ZNF845		1	1	104	1.0%	No
CTNNA1		1	1	104	1.0%	Yes
CTBP2		1	1	104	1.0%	No
CTBP1		1	1	104	1.0%	No
SOGA3		1	1	104	1.0%	No
CTBS		2	2	104	1.9%	No
RPUSD2		1	1	104	1.0%	No
SPATA31D1		6	5	104	4.8%	No
GOLGA6C		1	1	104	1.0%	No
VPS41		1	1	104	1.0%	No
TSPYL2		1	1	104	1.0%	No
C12ORF50		1	1	104	1.0%	No
TMTC3		1	1	104	1.0%	No
RBM26		1	1	104	1.0%	No
SLC28A3		1	1	104	1.0%	No
LONRF1		2	2	104	1.9%	No
BRAT1		1	1	104	1.0%	No
KRT39		1	1	104	1.0%	No
SND1		3	3	104	2.9%	Yes
UTP25		1	1	104	1.0%	No
CTNNB1		3	2	104	1.9%	Yes
CFAP77		1	1	104	1.0%	No
POTEC		1	1	104	1.0%	No
CTNNA2		1	1	104	1.0%	No
FAM27E3		1	1	104	1.0%	No
CDH23		4	4	104	3.8%	No
MCCC2		1	1	104	1.0%	No
GPC2		1	1	104	1.0%	No
CTU1		1	1	104	1.0%	No
SYT12		2	2	104	1.9%	No
TMEM52		1	1	104	1.0%	No
BCL6		1	1	104	1.0%	Yes
PBLD		1	1	104	1.0%	No
BCL9		2	2	104	1.9%	Yes
CLSTN2		2	2	104	1.9%	No
CABCOCO1		1	1	104	1.0%	No
OR2T5		1	1	104	1.0%	No
OR2T2		1	1	104	1.0%	No
TICRR		6	5	104	4.8%	No
CALHM6		1	1	104	1.0%	No
C1ORF174		1	1	104	1.0%	No
ENDOU		1	1	104	1.0%	No
NPTN		1	1	104	1.0%	No
SLC25A52		1	1	104	1.0%	No
HCN2		3	3	104	2.9%	No
OPN1SW		1	1	104	1.0%	No
GAL3ST2		1	1	104	1.0%	No
SAMSN1		1	1	104	1.0%	No
SMOC2		1	1	104	1.0%	No
DSG4		3	3	104	2.9%	No
CPNE1		1	1	104	1.0%	No
SDK1		2	2	104	1.9%	No
SAMD1		1	1	104	1.0%	No
FOXK1		1	1	104	1.0%	No
SLC27A1		1	1	104	1.0%	No
PKD2L2		1	1	104	1.0%	No
SIGLEC7		1	1	104	1.0%	No
OOEP		1	1	104	1.0%	No
BDH1		1	1	104	1.0%	No
ACAD8		1	1	104	1.0%	No
CACNA1H		7	7	104	6.7%	No
CACNA1G		2	2	104	1.9%	No
CACNA1I		3	3	104	2.9%	No
UBE2QL1		1	1	104	1.0%	No
TIMELESS		1	1	104	1.0%	No
SPRY3		1	1	104	1.0%	No
IRF1-AS1		1	1	104	1.0%	No
CCZ1B		1	1	104	1.0%	No
CHST5		2	2	104	1.9%	No
OTOA		2	2	104	1.9%	No
DEFB116		1	1	104	1.0%	No
BFSP1		1	1	104	1.0%	No
SEPTIN3		4	4	104	3.8%	No
TNIP3		3	3	104	2.9%	No
DOK3		1	1	104	1.0%	No
BGN		1	1	104	1.0%	No
BHMT		1	1	104	1.0%	No
BICD1		1	1	104	1.0%	No
HERC2		5	5	104	4.8%	No
CNTNAP3		1	1	104	1.0%	No
STAM2		1	1	104	1.0%	No
BSN		3	3	104	2.9%	No
ABCC4		1	1	104	1.0%	No
CNKSR1		2	2	104	1.9%	No
HERC1		6	4	104	3.8%	No
RAB5IF		1	1	104	1.0%	No
DAGLB		1	1	104	1.0%	No
DENND4A		4	4	104	3.8%	No
FAM133A		1	1	104	1.0%	No
TOP3B		2	2	104	1.9%	No
ZNF354B		1	1	104	1.0%	No
ZFP90		1	1	104	1.0%	No
BAIAP2L1		2	2	104	1.9%	No
LVRN		1	1	104	1.0%	No
BLM		2	1	104	1.0%	Yes
KLHL7		1	1	104	1.0%	No
BLVRA		1	1	104	1.0%	No
SLC25A40		1	1	104	1.0%	No
SKAP2		1	1	104	1.0%	No
ZFC3H1		3	3	104	2.9%	No
BMI1		1	1	104	1.0%	No
SPEF2		7	6	104	5.8%	No
BAIAP3		4	3	104	2.9%	No
FAM126B		2	2	104	1.9%	No
WASF1		1	1	104	1.0%	No
ZMPSTE24		1	1	104	1.0%	No
DEFB110		1	1	104	1.0%	No
UNC80		3	3	104	2.9%	No
ZNF69		1	1	104	1.0%	No
FRA10AC1		2	2	104	1.9%	No
THSD7A		5	5	104	4.8%	No
SEZ6L		1	1	104	1.0%	No
LILRA4		1	1	104	1.0%	No
AP3S2		1	1	104	1.0%	No
LINC02909		1	1	104	1.0%	No
BMP4		2	2	104	1.9%	No
SYNDIG1		1	1	104	1.0%	No
PDZD7		1	1	104	1.0%	No
NOL10		1	1	104	1.0%	No
BMPR1A		1	1	104	1.0%	Yes
BTRC		1	1	104	1.0%	No
BMPR1B		1	1	104	1.0%	No
UGT1A1		1	1	104	1.0%	No
ERMP1		1	1	104	1.0%	No
BMPR2		2	2	104	1.9%	No
AP3D1		1	1	104	1.0%	No
RUFY4		1	1	104	1.0%	No
MSLN		1	1	104	1.0%	No
DENND1C		1	1	104	1.0%	No
UBE2Q2		1	1	104	1.0%	No
ZNF66		1	1	104	1.0%	No
HNRNPR		4	3	104	2.9%	No
DEFB114		1	1	104	1.0%	No
PIGN		1	1	104	1.0%	No
LMNTD1		1	1	104	1.0%	No
BMX		2	2	104	1.9%	No
TBC1D13		1	1	104	1.0%	No
PCDHB18P		2	2	104	1.9%	No
FAM47C		3	3	104	2.9%	No
BNIP2		1	1	104	1.0%	No
BNIP3		1	1	104	1.0%	No
RSBN1		1	1	104	1.0%	No
DST		4	4	104	3.8%	No
FOXL2		1	1	104	1.0%	Yes
RGPD4		5	5	104	4.8%	No
ZNF75D		1	1	104	1.0%	No
RABEPK		2	2	104	1.9%	No
CPXCR1		1	1	104	1.0%	No
PLPPR3		2	1	104	1.0%	No
ZNF74		1	1	104	1.0%	No
SLC17A2		1	1	104	1.0%	No
SLC9A9		2	2	104	1.9%	No
ARHGAP45		2	2	104	1.9%	No
H1-10		1	1	104	1.0%	No
ZNF281		1	1	104	1.0%	No
CLCF1		1	1	104	1.0%	No
ATXN2		2	2	104	1.9%	Yes
P4HA2		1	1	104	1.0%	No
ATXN1		3	3	104	2.9%	No
ZNF91		3	3	104	2.9%	No
MGAM		4	4	104	3.8%	Yes
ZNF90		2	1	104	1.0%	No
IZUMO3		1	1	104	1.0%	No
ATP6V0D2		1	1	104	1.0%	No
ARMC3		2	2	104	1.9%	No
ATP6V1C2		1	1	104	1.0%	No
RPL13A		1	1	104	1.0%	No
KAT6B		2	2	104	1.9%	Yes
CABIN1		3	3	104	2.9%	No
SRRM2		5	3	104	2.9%	No
WLS		1	1	104	1.0%	No
BRCA1		1	1	104	1.0%	Yes
BRAF		2	2	104	1.9%	Yes
ZNF442		1	1	104	1.0%	No
SPA17		2	2	104	1.9%	No
BRCA2		3	3	104	2.9%	Yes
CROT		1	1	104	1.0%	No
