Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
NTSR2	9.994e-2	2p25.1	AMP	1	115	0.9%	No
RAB9B		Xq22.2	AMP	1	115	0.9%	No
SPATA33		16q24.3	HOMDEL	1	115	0.9%	No
AFAP1L1		5q32	HOMDEL	1	115	0.9%	No
PARP3		3p21.2	HOMDEL	1	115	0.9%	Yes
C1QTNF3		5p13.2	AMP	10	115	8.7%	No
SLC35A5		3q13.2	AMP	4	115	3.5%	No
ADRA2B		2q11.2	AMP	1	115	0.9%	No
ANGPT1		8q23.1	AMP	4	115	3.5%	No
POLR1H		6p22.1	AMP	1	115	0.9%	No
RNASEL		1q25.3	AMP	2	115	1.7%	No
POLR3G		5q14.3	HOMDEL	1	115	0.9%	No
KIF26A	8.624e-4	14q32.33	HOMDEL	1	115	0.9%	No
ZNF202	1.076e-32	11q23.3	HOMDEL	2	115	1.7%	No
GYS2		12p12.1	HOMDEL	1	115	0.9%	No
SPATA8	5.804e-3	15q26.2	AMP	2	115	1.7%	No
ARPIN	5.804e-3	15q26.1	AMP	2	115	1.7%	No
TMEM62	4.965e-4	15q15.2	HOMDEL	2	115	1.7%	No
NOTUM		17q25.3	AMP	1	115	0.9%	No
FAM228A	9.994e-2	2p23.3	AMP	1	115	0.9%	No
HAUS6		9p22.1	AMP	1	115	0.9%	No
SCUBE1		22q13.2	HOMDEL	1	115	0.9%	No
RBM24		6p22.3	AMP	3	115	2.6%	No
COL14A1		8q24.12	AMP	5	115	4.3%	No
GPR108		19p13.3	HOMDEL	2	115	1.7%	No
ARFGAP3		22q13.2	HOMDEL	1	115	0.9%	No
C1QTNF2		5q33.3	AMP	2	115	1.7%	No
SIPA1L2		1q42.2	AMP	1	115	0.9%	No
CLDN18		3q22.3	AMP	11	115	9.6%	No
CD209		19p13.2	AMP	1	115	0.9%	No
RAD1		5p13.2	AMP	10	115	8.7%	No
PGPEP1L	5.804e-3	15q26.3	AMP	2	115	1.7%	No
KLHL24		3q27.1	AMP	15	115	13.0%	No
PRR23C		3q23	AMP	11	115	9.6%	No
RAI2		Xp22.13	HOMDEL	1	115	0.9%	No
CASTOR3		7q22.1	AMP	2	115	1.7%	No
EME2		16p13.3	AMP	1	115	0.9%	No
SLC2A11		22q11.23	HOMDEL	1	115	0.9%	No
RAPGEF5		7p15.3	AMP	1	115	0.9%	No
TRMT12		8q24.13	AMP	4	115	3.5%	No
LINC00564		13q31.1	AMP	3	115	2.6%	No
ANK1		8p11.21	AMP	3	115	2.6%	No
ZNF586		19q13.43	AMP	1	115	0.9%	No
IFT80		3q25.33	AMP	14	115	12.2%	No
ZNF317		19p13.2	AMP	3	115	2.6%	No
CAST		5q15	HOMDEL	1	115	0.9%	No
SLC66A1L		3q25.32	AMP	14	115	12.2%	No
NCK2		2q12.2	AMP	1	115	0.9%	No
CASK		Xp11.4	AMP	1	115	0.9%	No
NWD1		19p13.11	AMP	1	115	0.9%	No
SMN2		5q13.2	HOMDEL	2	115	1.7%	No
ZNF354C		5q35.3	AMP	2	115	1.7%	No
ILRUN		6p21.31	AMP	2	115	1.7%	No
RASSF2		20p13	AMP	2	115	1.7%	No
KDF1	2.952e-4	1p36.11	HOMDEL	1	115	0.9%	No
SMARCA4		19p13.2	HOMDEL	2	115	1.7%	Yes
MBOAT4		8p12	HOMDEL	2	115	1.7%	No
FAM120B	9.848e-5	6q27	HOMDEL	3	115	2.6%	No
ZNF564		19p13.2	HOMDEL	2	115	1.7%	No
NYAP2		2q36.3	HOMDEL	2	115	1.7%	No
SRP14	4.965e-4	15q22	HOMDEL	1	115	0.9%	No
CDCA4		14q32.33	AMP	3	115	2.6%	No
OR10H5		19p13.12	AMP	1	115	0.9%	No
NT5C	2.021e-5	17q25	AMP	4	115	3.5%	No
AHI1		6q23.3	AMP	2	115	1.7%	No
VPS37A		8p22	HOMDEL	2	115	1.7%	No
CNOT6L		4q21.1	AMP	2	115	1.7%	No
FSBP		8q22.1	AMP	4	115	3.5%	No
LINC00561		13q22.2	AMP	3	115	2.6%	No
RN7SL67P		12p12.3	HOMDEL	1	115	0.9%	No
CCDC14		3q21.1	AMP	6	115	5.2%	No
TMEM167A		5q14.2	HOMDEL	1	115	0.9%	No
YY2		Xp22.12	AMP	3	115	2.6%	No
CBLC		19q13.32	AMP	3	115	2.6%	Yes
ENGASE		17q25.3	AMP	1	115	0.9%	No
SMIM10L2B		Xq26.3	HOMDEL	1	115	0.9%	No
ZNF592	5.804e-3	15q25.3	AMP	1	115	0.9%	No
NR1H2		19q13.3	AMP	1	115	0.9%	No
LINC00555	2.830e-4	13q33.1	AMP	2	115	1.7%	No
SLC22A5		5q31.1	HOMDEL	1	115	0.9%	No
SCN5A		3p22.2	HOMDEL	1	115	0.9%	No
PTCD3		2p11.2	AMP	1	115	0.9%	No
NBPF15		1q21.1	AMP	2	115	1.7%	No
CEP126	1.429e-43	11q22.1	AMP	13	115	11.3%	No
ADRB3		8p11.23	AMP	2	115	1.7%	No
ELP6		3p21.31	HOMDEL	1	115	0.9%	No
LINC00557	2.830e-4	13q32.1	AMP	2	115	1.7%	No
ANK3		10q21.2	AMP	1	115	0.9%	No
RNF2		1q25.3	AMP	2	115	1.7%	No
PRKRA	1.296e-2	2q31.2	AMP	1	115	0.9%	No
GLRX		5q15	HOMDEL	1	115	0.9%	No
SARS2		19q13.2	AMP	3	115	2.6%	No
PCED1A		20p13	AMP	1	115	0.9%	No
LINC01550	8.624e-4	14q32.2	HOMDEL	1	115	0.9%	No
SH3BGRL		Xq21.1	HOMDEL	1	115	0.9%	No
TMEM94	2.021e-5	17q25.1	AMP	4	115	3.5%	No
DCBLD1		6q22.1	AMP	2	115	1.7%	No
OTUD4		4q31.21	HOMDEL	1	115	0.9%	No
GOLGA8N		15q13.3	AMP	1	115	0.9%	No
RUSC1	3.200e-5	1q22	AMP	3	115	2.6%	No
ECHS1		10q26.3	HOMDEL	1	115	0.9%	No
SOBP		6q21	HOMDEL	1	115	0.9%	No
LINC00554	2.830e-4	13q32.3	AMP	2	115	1.7%	No
PURB		7p13	AMP	1	115	0.9%	No
GAGE13		Xp11.23	HOMDEL	1	115	0.9%	No
CCDC40		17q25.3	AMP	1	115	0.9%	No
RBP1		3q23	AMP	11	115	9.6%	No
PPP1R3F		Xp11.23	HOMDEL	1	115	0.9%	No
SPTBN5	4.965e-4	15q21	HOMDEL	2	115	1.7%	No
GRK2		11q13.2	AMP	3	115	2.6%	No
SPCS3		4q34.2	HOMDEL	2	115	1.7%	No
BRD2		6p21.32	AMP	1	115	0.9%	No
ZNF716		7p11.2	AMP	1	115	0.9%	No
HMGA2		12q14.3	HOMDEL	1	115	0.9%	Yes
TDRD6		6p12.3	AMP	2	115	1.7%	No
SOHLH2		13q13.3	AMP	1	115	0.9%	No
IFIT1B		10q23.31	HOMDEL	3	115	2.6%	No
C16ORF90		16p13.3	AMP	2	115	1.7%	No
CCNP		19q13.2	AMP	3	115	2.6%	No
PPIL2		22q11.21	AMP	1	115	0.9%	No
TRAPPC2L		16q24.3	HOMDEL	1	115	0.9%	No
RNA5SP462		19p13.3	HOMDEL	4	115	3.5%	No
SPO11		20q13.31	AMP	3	115	2.6%	No
TRAV30		14q11.2	AMP	2	115	1.7%	No
PMM1		22q13.2	HOMDEL	1	115	0.9%	No
EPC2		2q23.1	AMP	1	115	0.9%	No
MED15		22q11.21	AMP	1	115	0.9%	No
BRF1	8.624e-4	14q32.33	HOMDEL	1	115	0.9%	No
CNBD1		8q21.3	AMP	2	115	1.7%	No
ADSL		22q13.1	AMP	1	115	0.9%	No
HHIPL2		1q41	AMP	1	115	0.9%	No
LINC00355		13q21.31	AMP	1	115	0.9%	No
CWF19L1		10q24.31	AMP	1	115	0.9%	No
EIF6		20q11.22	AMP	5	115	4.3%	No
COL8A1		3q12.1	AMP	3	115	2.6%	No
WDFY2		13q14.3	AMP	1	115	0.9%	No
FAM89B		11q13.1	AMP	1	115	0.9%	No
PCF11		11q14.1	AMP	2	115	1.7%	No
ZNF774	5.804e-3	15q26.1	AMP	2	115	1.7%	No
PRPF31		19q13.42	AMP	1	115	0.9%	No
TRAV29DV5		14q11.2	AMP	2	115	1.7%	No
TRDJ3		14q11.2	AMP	2	115	1.7%	No
CCDC168	2.830e-4	13q33.1	AMP	2	115	1.7%	No
OPTC		1q32.1	AMP	1	115	0.9%	No
TUBB8		10p15.3	HOMDEL	1	115	0.9%	No
ADSS2		1q44	AMP	2	115	1.7%	No
PRDM6		5q23.2	HOMDEL	1	115	0.9%	No
NR5A2		1q32.1	AMP	2	115	1.7%	No
KRT80		12q13.13	AMP	1	115	0.9%	No
RAET1G		6q25.1	HOMDEL	2	115	1.7%	No
RHOD		11q13.2	AMP	3	115	2.6%	No
CKS1B	3.200e-5	1q21.3	AMP	4	115	3.5%	Yes
GGN	3.164e-8	19q13.2	AMP	3	115	2.6%	No
SENP3		17p13	HOMDEL	1	115	0.9%	No
C1ORF198		1q42.2	AMP	1	115	0.9%	No
CDKN2B		9p21.3	AMP	1	115	0.9%	Yes
ITGB4	2.021e-5	17q25.1	AMP	4	115	3.5%	No
ST6GAL2		2q12.3	AMP	1	115	0.9%	No
WAC		10p12.1	AMP	1	115	0.9%	No
RNA5SP433		16q24.1	HOMDEL	1	115	0.9%	No
REV1		2q11.2	AMP	1	115	0.9%	No
TMEM170A		16q23.1	AMP	1	115	0.9%	No
TRDJ2		14q11.2	AMP	2	115	1.7%	No
CPSF2		14q32.12	AMP	3	115	2.6%	No
CLEC7A		12p13.2	HOMDEL	1	115	0.9%	No
RNA5SP165		4q31.23	HOMDEL	1	115	0.9%	No
CCDC66		3p14.3	HOMDEL	3	115	2.6%	No
RNF17	1.336e-9	13q12.12	HOMDEL	1	115	0.9%	No
IL10RA	1.076e-32	11q23.3	HOMDEL	1	115	0.9%	No
TAAR8		6q23.2	AMP	2	115	1.7%	No
RN7SKP101	4.965e-4	15q21.1	HOMDEL	2	115	1.7%	No
KRT72		12q13.13	AMP	1	115	0.9%	No
ZNF469		16q24.2	HOMDEL	1	115	0.9%	No
SLC39A3		19p13.3	AMP	1	115	0.9%	No
USP17L17		4p16.1	AMP	1	115	0.9%	No
GULP1	1.296e-2	2q32.1-q32.2	AMP	1	115	0.9%	No
VASH2		1q32.3	AMP	1	115	0.9%	No
PRND		20p13	AMP	2	115	1.7%	No
TRAV27		14q11.2	AMP	2	115	1.7%	No
TRDJ1		14q11.2	AMP	2	115	1.7%	No
AMZ2		17q24.2	AMP	1	115	0.9%	No
RAD51	4.965e-4	15q15.1	HOMDEL	2	115	1.7%	Yes
GPR101		Xq26.3	AMP	2	115	1.7%	No
MRPS36		5q13.2	HOMDEL	2	115	1.7%	No
SLC39A2		14q11.2	AMP	1	115	0.9%	No
SRXN1		20p13	AMP	1	115	0.9%	No
CRIPAK	1.297e-1	4p16.3	HOMDEL	1	115	0.9%	No
CHD8		14q11.2	AMP	2	115	1.7%	No
COL7A1		3p21.31	AMP	1	115	0.9%	No
OR5M8		11q12.1	HOMDEL	1	115	0.9%	No
KCTD15		19q13.11	HOMDEL	1	115	0.9%	No
FBXW8		12q24.22	AMP	1	115	0.9%	No
JAK2		9p24.1	HOMDEL	1	115	0.9%	Yes
SLC35E1		19p13.11	AMP	1	115	0.9%	No
RPL10L		14q21.2	AMP	1	115	0.9%	No
C19ORF71		19p13.3	AMP	1	115	0.9%	No
TUBB1		20q13.32	AMP	3	115	2.6%	No
RN7SKP166		12q14.3	AMP	1	115	0.9%	No
DUS2		16q22.1	AMP	1	115	0.9%	No
COL6A1		21q22.3	AMP	2	115	1.7%	No
CADPS		3p14.2	HOMDEL	3	115	2.6%	No
UBE2W		8q21.11	AMP	4	115	3.5%	No
RN7SL231P		19p13.12	HOMDEL	2	115	1.7%	No
USF1		1q23.3	AMP	2	115	1.7%	No
PSORS1C3		6p21.33	AMP	1	115	0.9%	No
RPS5		19q13.43	AMP	1	115	0.9%	No
PRR25		16p13.3	AMP	1	115	0.9%	No
CAV3		3p25.3	HOMDEL	1	115	0.9%	No
RN7SKP179	1.296e-2	2q32.2	AMP	1	115	0.9%	No
RNA5SP499		Xp22.31	HOMDEL	1	115	0.9%	No
COL6A2		21q22.3	AMP	2	115	1.7%	No
ARAF		Xp11.3	HOMDEL	1	115	0.9%	Yes
C19ORF73		19q13.33	AMP	1	115	0.9%	No
PRPH2		6p21.1	AMP	1	115	0.9%	No
LYZL4		3p22.1	HOMDEL	1	115	0.9%	No
NRG1		8p12	HOMDEL	3	115	2.6%	Yes
HTR3D		3q27.1	AMP	15	115	13.0%	No
VAPA		18p11.22	HOMDEL	1	115	0.9%	No
GLYATL3		6p12.3	AMP	2	115	1.7%	No
CCDC154		16p13.3	AMP	1	115	0.9%	No
TSPEAR		21q22.3	AMP	3	115	2.6%	No
USF2		19q13.12	AMP	2	115	1.7%	No
SMCO1		3q29	AMP	16	115	13.9%	No
SMLR1		6q23.1	AMP	2	115	1.7%	No
RN7SKP195		1q43	AMP	2	115	1.7%	No
PHGR1	4.965e-4	15q15.1	HOMDEL	1	115	0.9%	No
TNFAIP8		5q23.1	HOMDEL	1	115	0.9%	No
RPS6		9p22.1	AMP	1	115	0.9%	No
SLC9B1P2		2p11.1	AMP	1	115	0.9%	No
USP17L15		4p16.1	AMP	1	115	0.9%	No
OBSL1		2q35	HOMDEL	2	115	1.7%	No
NRTN		19p13.3	HOMDEL	2	115	1.7%	No
EIPR1	9.994e-2	2p25.3	AMP	1	115	0.9%	No
FAM90A24P		8p23.1	HOMDEL	2	115	1.7%	No
SYF2	2.952e-4	1p36.11	HOMDEL	1	115	0.9%	No
TTC21B		2q24.3	AMP	1	115	0.9%	No
RNF216		7p22.1	HOMDEL	1	115	0.9%	No
HIVEP2		6q24.2	HOMDEL	2	115	1.7%	No
ERI1		8p23.1	HOMDEL	2	115	1.7%	No
CYGB		17q25.1	AMP	3	115	2.6%	No
RHCG	5.804e-3	15q26.1	AMP	2	115	1.7%	No
RN7SL634P	8.624e-4	14q32.33	HOMDEL	1	115	0.9%	No
FEM1C		5q22.3	HOMDEL	1	115	0.9%	No
COL5A2	1.296e-2	2q32.2	AMP	1	115	0.9%	No
CENPV		17p11.2	HOMDEL	1	115	0.9%	No
ZNF727		7q11.21	AMP	2	115	1.7%	No
PLA2G4C	2.751e-2	19q13.33	HOMDEL	1	115	0.9%	No
NRBF2		10q21.3	AMP	1	115	0.9%	No
THAP3	2.952e-4	1p36.31	HOMDEL	1	115	0.9%	No
C1QTNF9B	1.336e-9	13q12.12	HOMDEL	1	115	0.9%	No
WASH4P		16p13.3	AMP	1	115	0.9%	No
TP53		17p13.1	HOMDEL	1	115	0.9%	Yes
LINC00427		13q12.3	HOMDEL	1	115	0.9%	No
INTS4P2		7q11.21	AMP	2	115	1.7%	No
ANGPTL3		1p31.3	AMP	1	115	0.9%	No
RN7SKP102		2q14.3	AMP	1	115	0.9%	No
BAG5		14q32.33	AMP	3	115	2.6%	No
POTEJ		2q21.1	HOMDEL	1	115	0.9%	No
NRDC		1p32.3	AMP	1	115	0.9%	No
PDE6B	1.297e-1	4p16.3	HOMDEL	2	115	1.7%	No
ZMYM5	1.336e-9	13q12.11	HOMDEL	1	115	0.9%	No
SPATA45		1q32.3	AMP	1	115	0.9%	No
DLL3		19q13.2	AMP	4	115	3.5%	No
CCDC175		14q23.1	AMP	2	115	1.7%	No
CAB39L	2.168e-19	13q14.2	HOMDEL	6	115	5.2%	No
ARPC1A		7q22.1	AMP	2	115	1.7%	No
CDR1		Xq27.1	AMP	3	115	2.6%	No
ESRRB		14q24.3	AMP	3	115	2.6%	No
NRCAM		7q31.1	AMP	1	115	0.9%	No
CDC42BPB	8.624e-4	14q32.32	HOMDEL	1	115	0.9%	No
NALCN	2.830e-4	13q32.3-q33.1	AMP	2	115	1.7%	No
CCDC169		13q13.3	HOMDEL	1	115	0.9%	No
UBXN8		8p12	HOMDEL	2	115	1.7%	No
AGR2		7p21.1	AMP	1	115	0.9%	No
NMRK2		19p13.3	HOMDEL	2	115	1.7%	No
UBTD2		5q35.1	AMP	1	115	0.9%	No
TPTE2P5	2.168e-19	13q14.11	HOMDEL	5	115	4.3%	No
FAM72A		1q32.1	AMP	1	115	0.9%	No
ESR2		14q23.2-q23.3	AMP	2	115	1.7%	No
NF1		17q11.2	AMP	2	115	1.7%	Yes
RN7SKP135		8q12.3	AMP	2	115	1.7%	No
WNT5B		12p13.33	AMP	1	115	0.9%	No
RN7SKP133		5p15.1	AMP	10	115	8.7%	No
C3ORF38		3p11.1	HOMDEL	4	115	3.5%	No
CPEB1	5.804e-3	15q25.2	AMP	1	115	0.9%	No
TP53I13		17q11.2	HOMDEL	1	115	0.9%	No
TUBA4A		2q35	HOMDEL	2	115	1.7%	No
TNRC18		7p22.1	AMP	1	115	0.9%	No
SYT2		1q32.1	AMP	1	115	0.9%	No
GDAP1L1		20q13.12	AMP	2	115	1.7%	No
ITIH2		10p14	AMP	1	115	0.9%	No
RNA5SP267		8q12.1	AMP	2	115	1.7%	No
OR2Z1		19p13.2	HOMDEL	2	115	1.7%	No
CNOT7		8p22	HOMDEL	2	115	1.7%	No
RNA5SP400	5.804e-3	15q25.3	AMP	1	115	0.9%	No
BBLN		9q34.11	AMP	1	115	0.9%	No
TMEM218	1.076e-32	11q24.2	HOMDEL	2	115	1.7%	No
ZC3H6		2q14.1	AMP	2	115	1.7%	No
DOK3		5q35.3	AMP	1	115	0.9%	No
TCP10L3	9.848e-5	6q27	HOMDEL	3	115	2.6%	No
RN7SKP132		10p12.1	AMP	1	115	0.9%	No
MMGT1		Xq26.3	AMP	2	115	1.7%	No
ZNF876P	1.297e-1	4p16.3	HOMDEL	2	115	1.7%	No
RN7SKP153		8q24.12	AMP	4	115	3.5%	No
CSTPP1		11p11.2	AMP	1	115	0.9%	No
DESI1		22q13.2	HOMDEL	1	115	0.9%	No
DSCR10		21q22.13	AMP	1	115	0.9%	No
PANX2	1.215e-3	22q13.33	HOMDEL	3	115	2.6%	No
TC2N		14q32.12	AMP	3	115	2.6%	No
EBP		Xp11.23	AMP	2	115	1.7%	No
RN7SL688P	1.076e-32	11q23.3	HOMDEL	1	115	0.9%	No
KLRD1		12p13.2	HOMDEL	1	115	0.9%	No
SNORD104		17q23.3	HOMDEL	2	115	1.7%	No
NEUROD2		17q12	AMP	6	115	5.2%	No
TRDD3		14q11.2	AMP	2	115	1.7%	No
AZIN1		8q22.3	AMP	5	115	4.3%	No
RNA5SP270		8q13.3	AMP	4	115	3.5%	No
RNA5SP404		16p13.2	AMP	2	115	1.7%	No
GARIN4		1q32.3	AMP	1	115	0.9%	No
PLIN5		19p13.3	HOMDEL	2	115	1.7%	No
ANKRD46		8q22.3	HOMDEL	1	115	0.9%	No
SERPINA1	8.624e-4	14q32.13	HOMDEL	1	115	0.9%	No
SPAG11B		8p23.1	HOMDEL	2	115	1.7%	No
LRFN4		11q13.2	AMP	2	115	1.7%	No
BIRC3		11q22.2	HOMDEL	1	115	0.9%	Yes
IFI35		17q21.31	AMP	1	115	0.9%	No
IL3RA		Xp22.3 and Yp13.3	AMP	2	115	1.7%	No
SESN1		6q21	HOMDEL	1	115	0.9%	Yes
SLC39A11		17q24.3-q25.1	AMP	2	115	1.7%	No
CDKN3		14q22.2	AMP	2	115	1.7%	No
RNA5SP269		8q13.2	AMP	4	115	3.5%	No
COL9A3		20q13.33	AMP	3	115	2.6%	No
PODNL1		19p13.12	HOMDEL	2	115	1.7%	No
H4-16		12p12.3	HOMDEL	1	115	0.9%	No
TRIM59		3q25.33	AMP	13	115	11.3%	No
ZFHX3		16q22.2-q22.3	HOMDEL	1	115	0.9%	Yes
SBNO2	9.931e-23	19p13.3	HOMDEL	4	115	3.5%	No
TRDD2		14q11.2	AMP	2	115	1.7%	No
NEUROD1	1.296e-2	2q31.3	AMP	1	115	0.9%	No
RNA5SP402	5.804e-3	15q26.3	AMP	2	115	1.7%	No
PAGE1		Xp11.23	HOMDEL	1	115	0.9%	No
FDXR		17q25.1	AMP	3	115	2.6%	No
UBN1		16p13.3	AMP	1	115	0.9%	No
LMLN		3q29	AMP	16	115	13.9%	No
MTERF4	3.466e-41	2q37.3	HOMDEL	5	115	4.3%	No
C1ORF116		1q32.1	AMP	1	115	0.9%	No
SNORD13		8p12	HOMDEL	2	115	1.7%	No
OR2Y1		5q35.3	AMP	2	115	1.7%	No
F2R		5q13.3	HOMDEL	1	115	0.9%	No
MORN1	2.952e-4	1p36.32	HOMDEL	2	115	1.7%	No
COL4A1		13q34	HOMDEL	1	115	0.9%	No
ITM2B	2.168e-19	13q14.2	HOMDEL	7	115	6.1%	No
PDE6A		5q32	HOMDEL	1	115	0.9%	No
ITGB7		12q13.13	AMP	1	115	0.9%	No
RNA5SP268		8q13.2	AMP	3	115	2.6%	No
RNA5SP401	5.804e-3	15q26.2	AMP	2	115	1.7%	No
TRAV25		14q11.2	AMP	2	115	1.7%	No
TRDD1		14q11.2	AMP	2	115	1.7%	No
WDR45B	6.784e-4	17q25.3	HOMDEL	1	115	0.9%	No
CLDN16		3q28	AMP	18	115	15.7%	No
RNA5SP272		8q21.3	AMP	2	115	1.7%	No
ACOD1		13q22.3	HOMDEL	1	115	0.9%	No
LINC00448		13q21.31	HOMDEL	4	115	3.5%	No
C1ORF131		1q42.2	AMP	1	115	0.9%	No
HCN1		5p12	HOMDEL	1	115	0.9%	No
NFRKB	1.076e-32	11q24.3	HOMDEL	3	115	2.6%	No
ITGB6		2q24.2	AMP	1	115	0.9%	No
TRAV24		14q11.2	AMP	2	115	1.7%	No
TRDC		14q11.2	AMP	2	115	1.7%	No
LINC01559		12p13.1	HOMDEL	1	115	0.9%	No
SLC11A2		12q13.12	AMP	2	115	1.7%	No
COQ8B		19q13.2	AMP	1	115	0.9%	No
RNA5SP271		8q13.3	AMP	4	115	3.5%	No
STX18	1.297e-1	4p16.3-p16.2	HOMDEL	1	115	0.9%	No
AGPAT1		6p21.32	AMP	1	115	0.9%	No
WNT3A		1q42.13	AMP	1	115	0.9%	No
IL2RB		22q12.3	AMP	1	115	0.9%	No
KRBA1		7q36.1	AMP	1	115	0.9%	No
PDXP		22q13.1	HOMDEL	1	115	0.9%	No
CEP112		17q24.1	AMP	1	115	0.9%	No
SOCS4		14q22.3	AMP	2	115	1.7%	No
CDKN2D		19p13.2	AMP	2	115	1.7%	No
ITGB5		3q21.2	AMP	6	115	5.2%	No
CSF2RA		Xp22.32 and Yp11.3	HOMDEL	1	115	0.9%	No
RNA5SP274		8q22.1	AMP	4	115	3.5%	No
RN7SKP154		2q21.2	AMP	2	115	1.7%	No
TNF		6p21.33	AMP	1	115	0.9%	No
DLGAP5		14q22.3	AMP	2	115	1.7%	No
LINC01973		17q25.3	HOMDEL	1	115	0.9%	No
NSUN5P1		7q11.23	AMP	1	115	0.9%	No
TSNAX		1q42.2	AMP	1	115	0.9%	No
EEF1E1		6p24.3	AMP	1	115	0.9%	No
C11ORF87		11q22.3	AMP	1	115	0.9%	No
CCDC167		6p21.2	AMP	1	115	0.9%	No
ABCE1		4q31.21	AMP	1	115	0.9%	No
FZD6		8q22.3	AMP	5	115	4.3%	No
ZNF574		19q13.2	AMP	3	115	2.6%	No
RN7SKP150		5q35.3	AMP	1	115	0.9%	No
PLAC9		10q22.3	AMP	1	115	0.9%	No
RNA5SP273		8q21.3	AMP	3	115	2.6%	No
PHF12		17q11.2	HOMDEL	1	115	0.9%	No
TNNC2		20q13.12	AMP	2	115	1.7%	No
KIAA0586		14q23.1	AMP	2	115	1.7%	No
PEX2		8q21.13	AMP	3	115	2.6%	No
IFI27		14q32.12	AMP	3	115	2.6%	No
STARD13		13q13.1	AMP	1	115	0.9%	No
SLC26A1	1.297e-1	4p16.3	HOMDEL	2	115	1.7%	No
FCHO1		19p13.11	HOMDEL	1	115	0.9%	No
WDR1	1.297e-1	4p16.1	HOMDEL	1	115	0.9%	No
COLCA1		11q23.1	AMP	1	115	0.9%	No
KNDC1		10q26.3	HOMDEL	1	115	0.9%	No
KDM1B		6p22.3	AMP	3	115	2.6%	No
FZD4		11q14.2	AMP	3	115	2.6%	No
ATRN		20p13	AMP	2	115	1.7%	No
MYH9		22q12.3	AMP	1	115	0.9%	Yes
RAB19		7q34	AMP	1	115	0.9%	No
RNA5SP276		8q23.3	AMP	4	115	3.5%	No
CREB3L2		7q33	AMP	1	115	0.9%	Yes
MDC1		6p21.33	AMP	1	115	0.9%	Yes
GAGE12H		Xp11.23	HOMDEL	1	115	0.9%	No
ANKRD54		22q13.1	AMP	1	115	0.9%	No
IFI16		1q23.1	AMP	2	115	1.7%	No
TSPYL1		6q22.1	AMP	2	115	1.7%	No
TENT2		5q14.1	HOMDEL	1	115	0.9%	No
POTEI		2q21.1	AMP	1	115	0.9%	No
SLC18A1		8p21.3	HOMDEL	2	115	1.7%	No
AHDC1	2.952e-4	1p36.11-p35.3	HOMDEL	1	115	0.9%	No
SAXO1		9p22.1	AMP	1	115	0.9%	No
FZD8		10p11.21	AMP	1	115	0.9%	No
RPTN	3.200e-5	1q21.3	AMP	3	115	2.6%	No
NAT16		7q22.1	AMP	1	115	0.9%	No
DISP2	4.965e-4	15q15.1	HOMDEL	1	115	0.9%	No
RNA5SP275		8q23.1	AMP	4	115	3.5%	No
YAP1	1.429e-43	11q22.1	AMP	13	115	11.3%	Yes
AHI1-DT		6q23.3	HOMDEL	1	115	0.9%	No
MTSS1		8q24.13	AMP	4	115	3.5%	No
TNFAIP2		14q32.32	AMP	3	115	2.6%	No
C17ORF80		17q25.1	AMP	1	115	0.9%	No
RAB32		6q24.3	HOMDEL	2	115	1.7%	No
LINC00378		13q21.2	HOMDEL	5	115	4.3%	No
ZNF560		19p13.2	HOMDEL	2	115	1.7%	No
LINC00917		16q24.1	HOMDEL	1	115	0.9%	No
RN7SL293P		8p23.1	HOMDEL	2	115	1.7%	No
TCHHL1	3.200e-5	1q21.3	AMP	3	115	2.6%	No
EVI2A		17q11.2	HOMDEL	1	115	0.9%	No
TMEM161A		19p13.11	AMP	1	115	0.9%	No
NEU1		6p21.33	AMP	1	115	0.9%	No
MYH7		14q11.2	AMP	2	115	1.7%	No
LIN9		1q42.12	AMP	1	115	0.9%	No
POM121L4P		22q11.2	AMP	1	115	0.9%	No
PET100		19p13.2	HOMDEL	3	115	2.6%	No
RN7SL359P	3.466e-41	2q37.1	HOMDEL	4	115	3.5%	No
SPX		12p12.1	HOMDEL	1	115	0.9%	No
CDKN2A		9p21.3	AMP	1	115	0.9%	Yes
TBC1D10C		11q13.2	AMP	3	115	2.6%	No
IL2RA		10p15.1	AMP	1	115	0.9%	No
TNFAIP3		6q23.3	AMP	2	115	1.7%	Yes
LINC00379		13q31.3	HOMDEL	1	115	0.9%	No
FGA		4q31.3	HOMDEL	1	115	0.9%	No
VPS4B		18q21.33	AMP	1	115	0.9%	No
ABCC8	2.701e-2	11p15.1	HOMDEL	2	115	1.7%	No
ZGPAT		20q13.33	AMP	3	115	2.6%	No
CREB3L4	3.200e-5	1q21.3	AMP	3	115	2.6%	No
SERPINB11		18q21.33	AMP	1	115	0.9%	No
MYH6		14q11.2	AMP	2	115	1.7%	No
DFFB	2.952e-4	1p36.32	HOMDEL	2	115	1.7%	No
EXOC3L4		14q32.32	AMP	3	115	2.6%	No
ANPEP	5.804e-3	15q26.1	AMP	2	115	1.7%	No
PPIL6		6q21	AMP	3	115	2.6%	No
CNPY1		7q36.3	AMP	2	115	1.7%	No
EFCAB5		17q11.2	HOMDEL	1	115	0.9%	No
SEMA6B		19p13.3	HOMDEL	2	115	1.7%	No
TECR		19p13.12	AMP	1	115	0.9%	No
GCDH		19p13.13	HOMDEL	2	115	1.7%	No
